,total_cases,year,weekofyear,week_start_date,month,fall,spring,summer,winter,station_avg_temp_c,station_max_temp_c,station_min_temp_c,reanalysis_tdtr_k,reanalysis_specific_humidity_g_per_kg,reanalysis_precip_amt_kg_per_m2,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_average,ndvi_average_cat,grassy,soily,watery,station_avg_temp_c_shift,station_max_temp_c_shift,station_min_temp_c_shift,reanalysis_tdtr_k_shift,reanalysis_specific_humidity_g_per_kg_shift,reanalysis_precip_amt_kg_per_m2_shift,grassy_shift,soily_shift,watery_shift,station_max_temp_c_shift_18,station_min_temp_c_shift_18,station_avg_temp_c_shift_18,reanalysis_tdtr_k_shift_8,reanalysis_specific_humidity_g_per_kg_shift_12,reanalysis_precip_amt_kg_per_m2_shift_8,grassy_shift_20,soily_shift_20,watery_shift_20
66,129,1991.0,43.0,1991-10-22,10,1,0,0,0,27.82857143,32.8,23.3,2.814285714,16.85,12.600000000000001,0.1944,0.11859999999999998,0.1808143,0.1998714,0.173421425,grassy,1,0,0,27.65714286,31.7,22.8,2.257142857,17.34428571,55.1,0.0,1.0,0.0,33.21111111111111,24.12222222222222,28.497619046666664,2.346428571375,17.9433333325,40.550000000000004,0.15,0.85,0.0
67,140,1991.0,44.0,1991-10-29,10,1,0,0,0,28.11428571,32.8,24.4,3.042857143,17.37571429,26.83,0.094,0.09665,0.1255667,0.1213167,0.10938335,soily,0,1,0,28.54285714,33.9,24.4,2.3,17.43142857,31.19,0.0,1.0,0.0,33.21111111111111,24.15,28.515079363888887,2.333928571375,17.9180952375,41.265,0.1,0.9,0.0
68,140,1991.0,45.0,1991-11-05,11,1,0,0,0,27.18571429,32.2,22.8,2.9,16.96714286,74.83,0.0544,0.05475,0.1121333,0.1193857,0.08516725,soily,0,1,0,27.82857143,32.8,23.3,2.814285714,16.85,12.600000000000001,1.0,0.0,0.0,33.15,24.055555555555557,28.453968252777777,2.3892857142499997,17.832380951666668,39.865,0.15,0.85,0.0
69,127,1991.0,46.0,1991-11-12,11,1,0,0,0,26.65714286,31.1,22.2,1.971428571,17.06142857,72.7,0.0954,0.1114,0.1949429,0.1980571,0.14995,soily,0,1,0,28.11428571,32.8,24.4,3.042857143,17.37571429,26.83,0.0,1.0,0.0,33.150000000000006,24.144444444444442,28.46507936388889,2.5035714285,17.789047618333335,37.9275,0.15,0.85,0.0
70,129,1991.0,47.0,1991-11-19,11,1,0,0,0,26.31428571,30.0,22.2,2.271428571,15.46,15.1,0.00825,0.028425,0.1387429,0.1796429,0.0887652,soily,0,1,0,27.18571429,32.2,22.8,2.9,16.96714286,74.83,0.0,1.0,0.0,33.11666666666666,24.083333333333332,28.399206348333333,2.4857142856250003,17.7103571425,45.85625,0.15,0.85,0.0
71,169,1991.0,48.0,1991-11-26,11,1,0,0,0,26.27142857,30.0,22.2,2.028571429,16.32285714,78.43,0.08786667,0.1519,0.1796286,0.1661857,0.1463952425,soily,0,1,0,26.65714286,31.1,22.2,1.971428571,17.06142857,72.7,0.0,1.0,0.0,33.02222222222222,23.96111111111111,28.301587301111113,2.4249999998750003,17.631190475833336,51.34375,0.15,0.85,0.0
72,141,1991.0,49.0,1991-12-03,12,0,0,0,1,26.72857143,30.6,23.3,1.8,16.34,35.1,0.0802,0.14025,0.1336286,0.1344571,0.122133925,soily,0,1,0,26.31428571,30.0,22.2,2.271428571,15.46,15.1,0.0,1.0,0.0,32.80555555555556,23.866666666666667,28.163492062777777,2.4499999998749997,17.411904761666666,43.54375,0.1,0.9,0.0
73,108,1991.0,50.0,1991-12-10,12,0,0,0,1,25.61428571,29.4,21.7,2.014285714,15.88428571,26.8,-0.02665,0.2128,0.2224143,0.2289429,0.15937679999999999,soily,0,1,0,26.27142857,30.0,22.2,2.028571429,16.32285714,78.43,0.0,1.0,0.0,32.65,23.744444444444444,28.06746031666667,2.4482142856249998,17.250238095000004,45.8475,0.1,0.9,0.0
74,78,1991.0,51.0,1991-12-17,12,0,0,0,1,25.0,28.9,20.6,2.071428571,14.33571429,8.759999999999998,-0.025820000000000003,0.04613333,0.1144,0.04045714,0.0437926175,watery,0,0,1,26.72857143,30.6,23.3,1.8,16.34,35.1,0.0,1.0,0.0,32.5,23.65,27.965079364444446,2.3910714284999997,17.120595237499998,43.3475,0.1,0.9,0.0
75,70,1991.0,52.0,1991-12-24,12,0,0,0,1,24.35714286,28.3,19.4,2.214285714,13.63571429,19.3,0.12355,0.1237,0.1379333,0.1297556,0.128734725,soily,0,1,0,25.61428571,29.4,21.7,2.014285714,15.88428571,26.8,0.0,1.0,0.0,32.31111111111111,23.5,27.80476190388889,2.35535714275,16.91095238,42.79875,0.1,0.9,0.0
76,81,1992.0,1.0,1992-01-01,1,0,0,0,1,25.007142860000002,29.450000000000003,20.0,2.257142857,14.757142859999998,18.8,0.1251,0.1578667,0.1852833,0.1813667,0.162404175,soily,0,1,0,25.0,28.9,20.6,2.071428571,14.33571429,8.759999999999998,0.0,0.0,1.0,32.06666666666666,23.222222222222218,27.558730157777777,2.262499999875,16.60190476166667,42.31875,0.1,0.85,0.05
77,104,1992.0,2.0,1992-01-08,1,0,0,0,1,25.65714286,30.6,20.6,2.3,15.87857143,18.3,0.1008333,0.073575,0.1387143,0.1127857,0.106477075,soily,0,1,0,24.35714286,28.3,19.4,2.214285714,13.63571429,19.3,0.0,1.0,0.0,31.727777777777778,22.944444444444443,27.285714284999997,2.1589285712499997,16.250714285833332,41.3775,0.1,0.85,0.05
78,90,1992.0,3.0,1992-01-15,1,0,0,0,1,25.47142857,31.1,21.7,1.857142857,15.83285714,19.8,0.2224,0.2299,0.1984571,0.1994143,0.21254285,grassy,1,0,0,25.007142860000002,29.450000000000003,20.0,2.257142857,14.757142859999998,18.8,0.0,1.0,0.0,31.574999999999996,22.727777777777778,27.110714285,2.078571428375,16.035119048333335,34.37375,0.1,0.85,0.05
79,85,1992.0,4.0,1992-01-22,1,0,0,0,1,24.85714286,30.6,20.0,2.357142857,14.48285714,5.109999999999999,0.12253330000000001,0.13105,0.1888429,0.1688714,0.1528244,soily,0,1,0,25.65714286,30.6,20.6,2.3,15.87857143,18.3,0.0,1.0,0.0,31.363888888888887,22.516666666666666,26.92817460277778,2.119642857,15.905714286666667,27.57375,0.1,0.85,0.05
80,55,1992.0,5.0,1992-01-29,1,0,0,0,1,24.8,28.9,20.0,2.442857143,14.18571429,6.5,0.035506666000000006,0.0483,0.1736714,0.1919286,0.1123516665,soily,0,1,0,25.47142857,31.1,21.7,1.857142857,15.83285714,19.8,1.0,0.0,0.0,31.208333333333332,22.42777777777778,26.733730158333334,2.06785714275,15.820952381666666,28.161250000000003,0.15,0.8,0.05
81,53,1992.0,6.0,1992-02-05,2,0,0,0,1,24.71428571,30.6,20.0,3.4,14.12285714,16.2,0.1016,0.0846,0.1117167,0.1879571,0.12146844999999999,soily,0,1,0,24.85714286,30.6,20.0,2.357142857,14.48285714,5.109999999999999,0.0,1.0,0.0,31.058333333333337,22.183333333333334,26.508333333333336,2.10892857125,15.579880952499998,18.99625,0.15,0.8,0.05
82,65,1992.0,7.0,1992-02-12,2,0,0,0,1,26.02857143,32.2,20.0,2.2,16.06,20.1,0.14578999999999998,0.1305,0.1957429,0.1788571,0.1627225,soily,0,1,0,24.8,28.9,20.0,2.442857143,14.18571429,6.5,0.0,1.0,0.0,30.841666666666665,21.93888888888889,26.322619047777778,2.189285714125,15.348095238333334,15.42125,0.15,0.8,0.05
83,33,1992.0,8.0,1992-02-19,2,0,0,0,1,25.75714286,33.9,21.7,2.585714286,15.01285714,4.399999999999999,0.08191000600000001,0.1844667,0.1946143,0.2030571,0.1660120265,soily,0,1,0,24.71428571,30.6,20.0,3.4,14.12285714,16.2,0.0,1.0,0.0,30.71944444444445,21.755555555555556,26.154365079444446,2.3624999998750003,15.103214285833332,14.09625,0.15,0.8,0.05
84,38,1992.0,9.0,1992-02-26,2,0,0,0,1,25.28571429,29.4,21.7,2.414285714,14.38142857,14.399999999999999,0.10705,0.0815,0.1652429,0.1630571,0.1292125,soily,0,1,0,26.02857143,32.2,20.0,2.2,16.06,20.1,0.0,1.0,0.0,30.74722222222222,21.6,26.063888888888886,2.3785714285,15.153214285833334,15.513750000000002,0.1,0.85,0.05
85,59,1992.0,10.0,1992-03-04,3,0,1,0,0,25.65714286,31.1,20.6,2.314285714,14.70142857,5.5,0.14703999999999998,0.18218,0.1910857,0.1928571,0.1782907,grassy,1,0,0,25.75714286,33.9,21.7,2.585714286,15.01285714,4.399999999999999,0.0,1.0,0.0,30.747222222222224,21.450000000000003,25.909126984444445,2.425,15.044047619166664,13.65125,0.1,0.85,0.05
86,40,1992.0,11.0,1992-03-11,3,0,1,0,0,25.78571429,31.7,21.7,2.514285714,14.94428571,12.600000000000001,0.08685,0.09015,0.128,0.1551,0.11502499999999999,soily,0,1,0,25.28571429,29.4,21.7,2.414285714,14.38142857,14.399999999999999,0.0,1.0,0.0,30.558333333333337,21.36111111111111,25.767857143333334,2.4446428571250003,14.880833333333333,13.10125,0.1,0.85,0.05
87,37,1992.0,12.0,1992-03-18,3,0,1,0,0,26.1,31.1,21.7,2.7,15.13571429,3.5599999999999987,0.05305,0.08405,0.1417714,0.1345143,0.10334642499999999,soily,0,1,0,25.65714286,31.1,20.6,2.314285714,14.70142857,5.5,1.0,0.0,0.0,30.46388888888889,21.150000000000002,25.63134920722222,2.4464285713750002,14.782261905,11.501249999999999,0.15,0.8,0.05
88,29,1992.0,13.0,1992-03-25,3,0,1,0,0,26.2,32.2,22.2,2.8,14.96857143,21.0,0.08701500000000001,0.072565,0.1348429,0.1068,0.100305725,soily,0,1,0,25.78571429,31.7,21.7,2.514285714,14.94428571,12.600000000000001,0.0,1.0,0.0,30.436111111111114,21.08888888888889,25.553571429444446,2.5285714285000003,14.832976189999998,10.60125,0.1,0.85,0.05
89,30,1992.0,14.0,1992-04-01,4,0,1,0,0,26.22857143,31.1,21.7,2.742857143,15.26428571,16.2,0.09995,0.07765,0.1930667,0.1769,0.136891675,soily,0,1,0,26.1,31.1,21.7,2.7,15.13571429,3.5599999999999987,0.0,1.0,0.0,30.436111111111114,21.061111111111114,25.522619048333333,2.5714285713750002,14.957976189999998,10.4075,0.1,0.85,0.05
90,30,1992.0,15.0,1992-04-08,4,0,1,0,0,26.98571429,32.8,21.7,3.614285714,15.61285714,11.100000000000001,0.1039,0.1315,0.1224714,0.1243857,0.120564275,soily,0,1,0,26.2,32.2,22.2,2.8,14.96857143,21.0,0.0,1.0,0.0,30.558333333333337,21.06111111111111,25.516269842222222,2.6160714285,14.9755952375,12.22,0.1,0.85,0.05
91,28,1992.0,16.0,1992-04-15,4,0,1,0,0,26.81428571,31.7,22.8,2.142857143,16.32428571,70.6,0.07515,0.09743333,0.1590286,0.1729857,0.1261494075,soily,0,1,0,26.22857143,31.1,21.7,2.742857143,15.26428571,16.2,0.0,1.0,0.0,30.619444444444444,21.03333333333333,25.51388889,2.5339285713749997,14.924404760833333,12.219999999999999,0.1,0.85,0.05
92,23,1992.0,17.0,1992-04-22,4,0,1,0,0,26.67142857,31.7,22.2,2.828571429,15.45285714,25.8,0.0922,0.1137,0.1514143,0.1548286,0.128035725,soily,0,1,0,26.98571429,32.8,21.7,3.614285714,15.61285714,11.100000000000001,0.0,1.0,0.0,30.741666666666667,20.944444444444443,25.528174604444445,2.710714285625,14.9060714275,11.095,0.1,0.85,0.05
93,24,1992.0,18.0,1992-04-29,4,0,1,0,0,27.37142857,33.9,23.3,3.614285714,14.9,4.0,0.012500000000000004,0.0635,0.07031429,0.08944286,0.05893928750000001,watery,0,0,1,26.81428571,31.7,22.8,2.142857143,16.32428571,70.6,0.0,1.0,0.0,30.869444444444444,21.005555555555553,25.59484127111111,2.6553571427500002,15.059523808333333,19.369999999999997,0.1,0.85,0.05
94,29,1992.0,19.0,1992-05-06,5,0,1,0,0,26.78571429,33.9,22.2,3.0,15.75,45.0,0.10875,0.21690000000000004,0.1823286,0.2073571,0.178833925,grassy,1,0,0,26.67142857,31.7,22.2,2.828571429,15.45285714,25.8,0.0,1.0,0.0,31.025000000000002,21.09444444444445,25.68769841388889,2.707142857125,15.165119045833334,20.794999999999998,0.1,0.85,0.05
95,26,1992.0,20.0,1992-05-13,5,0,1,0,0,27.44285714,31.1,22.8,2.228571429,15.68714286,27.5,0.101875,-0.008800000000000002,0.1420667,0.1259,0.090260425,soily,0,1,0,27.37142857,33.9,23.3,3.614285714,14.9,4.0,0.0,0.0,1.0,31.33611111111111,21.31111111111111,25.85515873111111,2.869642857125,15.229880950833333,20.607499999999998,0.1,0.8,0.1
96,23,1992.0,21.0,1992-05-20,5,0,1,0,0,27.85714286,32.8,23.3,2.714285714,17.23285714,570.5,0.1024,0.0686,0.062383330000000015,0.05740000000000001,0.0726958325,soily,0,1,0,26.78571429,33.9,22.2,3.0,15.75,45.0,1.0,0.0,0.0,31.583333333333332,21.433333333333334,25.953968255,2.930357142875,15.2040476175,24.6575,0.15,0.8,0.05
97,20,1992.0,22.0,1992-05-27,5,0,1,0,0,27.42857143,31.7,23.9,2.357142857,17.83285714,130.3,0.1215,0.072005,0.2191571,0.2130143,0.15641909999999998,soily,0,1,0,27.44285714,31.1,22.8,2.228571429,15.68714286,27.5,0.0,1.0,0.0,31.61111111111111,21.555555555555557,26.053174603888888,2.8714285715,15.260238094166668,27.65,0.15,0.8,0.05
98,19,1992.0,23.0,1992-06-03,6,0,0,1,0,27.5,31.7,22.8,2.114285714,17.99571429,50.0,0.12165000000000001,0.13995,0.1100857,0.1022286,0.118478575,soily,0,1,0,27.85714286,32.8,23.3,2.714285714,17.23285714,570.5,0.0,1.0,0.0,31.70555555555556,21.644444444444442,26.185714286666666,2.86071428575,15.497857141666666,96.3375,0.15,0.8,0.05
99,20,1992.0,24.0,1992-06-10,6,0,0,1,0,28.2,32.8,24.4,1.985714286,17.57,43.8,0.08395,0.0856,0.1023714,0.1117714,0.0959232,soily,0,1,0,27.42857143,31.7,23.9,2.357142857,17.83285714,130.3,0.0,1.0,0.0,31.766666666666666,21.86111111111111,26.32857142944444,2.8125,15.7588095225,110.6,0.15,0.8,0.05
100,26,1992.0,25.0,1992-06-17,6,0,0,1,0,28.28571429,32.8,24.4,2.0,17.44142857,37.1,0.10445,0.15315,0.1811571,0.1920857,0.1577107,soily,0,1,0,27.5,31.7,22.8,2.114285714,17.99571429,50.0,0.0,1.0,0.0,31.922222222222224,22.016666666666666,26.478571429444443,2.625,16.0130952375,115.4625,0.1,0.85,0.05
101,29,1992.0,26.0,1992-06-24,6,0,0,1,0,28.48571429,32.8,23.9,1.728571429,17.80714286,33.7,0.1302,0.1302,0.13938,0.11475,0.1286325,soily,0,1,0,28.2,32.8,24.4,1.985714286,17.57,43.8,0.0,1.0,0.0,32.044444444444444,22.26111111111111,26.672222223333335,2.605357142875,16.21595238,112.11250000000001,0.1,0.85,0.05
102,31,1992.0,27.0,1992-07-01,7,0,0,1,0,29.22857143,33.3,25.6,2.271428571,17.66714286,10.0,0.1194,0.1439,0.1693286,0.1684714,0.150275,soily,0,1,0,28.28571429,32.8,24.4,2.0,17.44142857,37.1,0.0,1.0,0.0,32.07777777777778,22.505555555555553,26.79761904888889,2.50178571425,16.422023808333332,113.525,0.1,0.85,0.05
103,28,1992.0,28.0,1992-07-08,7,0,0,1,0,28.72857143,32.8,24.4,2.785714286,17.56857143,5.399999999999999,0.12367333999999999,0.192,0.1468571,0.1530714,0.15390046,soily,0,1,0,28.48571429,32.8,23.9,1.728571429,17.80714286,33.7,0.0,1.0,0.0,32.016666666666666,22.627777777777776,26.949206350555556,2.2660714286249997,16.633928570833334,117.2375,0.1,0.85,0.05
104,26,1992.0,29.0,1992-07-15,7,0,0,1,0,27.62857143,31.7,23.9,2.0,17.43,46.1,0.112,0.1255,0.14214,0.1825333,0.140543325,soily,0,1,0,29.22857143,33.3,25.6,2.271428571,17.66714286,10.0,0.0,1.0,0.0,32.23333333333333,22.844444444444445,27.168253969444443,2.175,16.8051190475,112.86250000000001,0.1,0.85,0.05
105,32,1992.0,30.0,1992-07-22,7,0,0,1,0,27.55714286,31.7,23.3,2.028571429,17.24857143,69.04,-0.1396,0.05918,0.1371286,0.1288714,0.046395,watery,0,0,1,28.72857143,32.8,24.4,2.785714286,17.56857143,5.399999999999999,0.0,1.0,0.0,32.327777777777776,23.055555555555557,27.338888890000003,2.244642857125,16.908809524166667,110.10000000000002,0.1,0.85,0.05
106,35,1992.0,31.0,1992-07-29,7,0,0,1,0,27.97142857,32.2,22.8,1.814285714,17.11428571,58.8,0.0539,0.1261333,0.1337714,0.1499143,0.11592975000000001,soily,0,1,0,27.62857143,31.7,23.9,2.0,17.43,46.1,0.0,1.0,0.0,32.327777777777776,23.177777777777777,27.441269842222223,2.1553571428750002,17.073571429166666,44.55000000000002,0.1,0.85,0.05
107,33,1992.0,32.0,1992-08-05,8,0,0,1,0,28.07142857,31.7,23.3,2.428571429,17.54714286,27.1,0.152675,0.173275,0.1500429,0.1450571,0.15526250000000003,soily,0,1,0,27.55714286,31.7,23.3,2.028571429,17.24857143,69.04,0.0,0.0,1.0,32.361111111111114,23.266666666666666,27.522222223333333,2.114285714375,17.269285715,36.89250000000001,0.05,0.85,0.1
108,30,1992.0,33.0,1992-08-12,8,0,0,1,0,27.67142857,31.7,22.8,1.957142857,17.41571429,81.8,0.16395,0.12665,0.2150571,0.2192714,0.18123212500000002,grassy,1,0,0,27.97142857,32.2,22.8,1.814285714,17.11428571,58.8,0.0,1.0,0.0,32.36111111111111,23.299999999999997,27.620634921666667,2.076785714375,17.382976190833332,37.992500000000014,0.05,0.85,0.1
109,52,1992.0,34.0,1992-08-19,8,0,0,1,0,28.21428571,33.9,24.4,2.242857143,17.60142857,61.6,0.1146,0.1368,0.1855857,0.1925714,0.157389275,soily,0,1,0,28.07142857,31.7,23.3,2.428571429,17.54714286,27.1,0.0,1.0,0.0,32.394444444444446,23.38888888888889,27.72301587388889,2.13214285725,17.53797619083333,35.905000000000015,0.05,0.85,0.1
110,59,1992.0,35.0,1992-08-26,8,0,0,1,0,28.27142857,32.2,23.9,2.428571429,17.45857143,28.9,0.0875,0.0817,0.1799429,0.2217571,0.142725,soily,0,1,0,27.67142857,31.7,22.8,1.957142857,17.41571429,81.8,1.0,0.0,0.0,32.333333333333336,23.45,27.761111111666665,2.126785714375,17.553214286666666,41.492500000000014,0.1,0.8,0.1
111,67,1992.0,36.0,1992-09-02,9,1,0,0,0,28.72857143,34.4,24.4,2.2,17.56428571,34.36,0.10253666,0.21750000000000003,0.1240143,0.1256571,0.142427015,soily,0,1,0,28.21428571,33.9,24.4,2.242857143,17.60142857,61.6,0.0,1.0,0.0,32.455555555555556,23.53888888888889,27.838888889444448,2.191071428625,17.5339285725,44.98000000000002,0.1,0.8,0.1
112,65,1992.0,37.0,1992-09-09,9,1,0,0,0,28.02857143,32.2,23.9,2.028571429,17.35285714,87.2,0.123975,0.1768,0.2357429,0.2148286,0.187836625,grassy,1,0,0,28.27142857,32.2,23.9,2.428571429,17.45857143,28.9,0.0,1.0,0.0,32.48333333333333,23.633333333333333,27.927777778333336,2.210714285875,17.4891666675,47.342500000000015,0.1,0.8,0.1
113,74,1992.0,38.0,1992-09-16,9,1,0,0,0,28.14285714,32.8,23.9,2.342857143,17.54142857,32.6,0.0519,0.07226667,0.1775714,0.1588143,0.11513809249999998,soily,0,1,0,28.72857143,34.4,24.4,2.2,17.56428571,34.36,0.0,1.0,0.0,32.51111111111111,23.694444444444443,28.00317460388889,2.1375000001249997,17.488690476666665,50.96250000000002,0.1,0.8,0.1
114,70,1992.0,39.0,1992-09-23,9,1,0,0,0,27.55714286,32.8,23.3,2.042857143,17.75142857,116.79,0.1435,0.1435,0.1984,0.2122714,0.17441784999999999,grassy,1,0,0,28.02857143,32.2,23.9,2.028571429,17.35285714,87.2,1.0,0.0,0.0,32.416666666666664,23.788888888888888,28.07222222277778,2.1410714287499997,17.481309524166665,56.100000000000016,0.15,0.75,0.1
115,61,1992.0,40.0,1992-09-30,9,1,0,0,0,27.97142857,33.3,23.3,2.3,17.60428571,34.2,0.1972,0.12715,0.1581333,0.09435,0.14420832500000003,soily,0,1,0,28.14285714,32.8,23.9,2.342857143,17.54142857,32.6,0.0,1.0,0.0,32.51111111111111,23.85,28.111111111666666,2.1803571429999997,17.459166666666665,51.545000000000016,0.15,0.8,0.05
116,53,1992.0,41.0,1992-10-07,10,1,0,0,0,28.88571429,35.0,23.9,3.257142857,17.89714286,19.4,0.137225,0.10745,0.1771857,0.1911,0.153240175,soily,0,1,0,27.55714286,32.8,23.3,2.042857143,17.75142857,116.79,1.0,0.0,0.0,32.511111111111106,23.85,28.094444445,2.208928571625,17.466190475833333,58.79375000000002,0.15,0.8,0.05
117,76,1992.0,42.0,1992-10-14,10,1,0,0,0,29.15714286,33.3,25.0,2.971428571,17.30857143,11.3,0.3371,0.19790000000000002,0.1945857,0.1832286,0.228203575,grassy,1,0,0,27.97142857,33.3,23.3,2.3,17.60428571,34.2,0.0,1.0,0.0,32.599999999999994,23.816666666666666,28.124603175,2.192857143,17.469166665833335,59.68125000000002,0.15,0.8,0.05
118,61,1992.0,43.0,1992-10-21,10,1,0,0,0,28.65714286,32.8,23.9,2.514285714,17.04428571,21.5,-0.015599999999999996,0.0312,0.1042167,0.1129833,0.0582,watery,0,0,1,28.88571429,35.0,23.9,3.257142857,17.89714286,19.4,0.0,1.0,0.0,32.78333333333333,23.87777777777778,28.201587302222222,2.355357143,17.5080952375,51.881250000000016,0.15,0.8,0.05
119,57,1992.0,44.0,1992-10-28,10,1,0,0,0,28.67142857,33.3,23.9,3.028571429,17.24714286,25.0,0.1242,0.1254,0.11559999999999998,0.1124286,0.11940714999999999,soily,0,1,0,29.15714286,33.3,25.0,2.971428571,17.30857143,11.3,1.0,0.0,0.0,32.81111111111111,23.91111111111111,28.254761905555554,2.4464285715,17.5130952375,45.593750000000014,0.2,0.75,0.05
120,44,1992.0,45.0,1992-11-04,11,1,0,0,0,28.38571429,33.3,22.2,2.071428571,17.73,27.7,0.0866,0.1209667,0.2244429,0.2498571,0.170466675,grassy,1,0,0,28.65714286,32.8,23.9,2.514285714,17.04428571,21.5,0.0,0.0,1.0,32.8111111111111,23.883333333333333,28.27539682611111,2.457142857125,17.50726190416667,44.66875000000002,0.2,0.7,0.1
121,34,1992.0,46.0,1992-11-11,11,1,0,0,0,27.54285714,31.7,22.8,2.414285714,16.48142857,31.72,0.118,0.1422,0.08945,0.0668,0.1041125,soily,0,1,0,28.67142857,33.3,23.9,3.028571429,17.24714286,25.0,0.0,1.0,0.0,32.83888888888888,23.883333333333336,28.285714286111112,2.56071428575,17.482261904166666,43.498750000000015,0.2,0.7,0.1
122,47,1992.0,47.0,1992-11-18,11,1,0,0,0,26.68571429,31.1,22.2,1.828571429,16.06714286,49.97,0.0764,0.05613333,0.1343714,0.06401429,0.08272975500000002,soily,0,1,0,28.38571429,33.3,22.2,2.071428571,17.73,27.7,1.0,0.0,0.0,32.83888888888889,23.694444444444443,28.238888889444446,2.5660714285,17.508452379999998,36.061250000000015,0.25,0.65,0.1
123,60,1992.0,48.0,1992-11-25,11,1,0,0,0,27.4,32.8,23.3,2.0,17.52857143,128.1,0.0971,0.1026333,0.1617143,0.1198286,0.12031905,soily,0,1,0,27.54285714,31.7,22.8,2.414285714,16.48142857,31.72,0.0,1.0,0.0,32.77777777777777,23.605555555555558,28.173015873333334,2.574999999875,17.415119046666668,35.951250000000016,0.25,0.65,0.1
124,60,1992.0,49.0,1992-12-02,12,0,0,0,1,26.62857143,31.1,22.2,1.928571429,16.67857143,54.8,0.1083,0.074125,0.1750667,0.15275,0.12756042499999998,soily,0,1,0,26.68571429,31.1,22.2,1.828571429,16.06714286,49.97,0.0,1.0,0.0,32.74444444444444,23.51111111111111,28.12063492111111,2.548214285625,17.299166665833333,27.598750000000013,0.25,0.65,0.1
125,53,1992.0,50.0,1992-12-09,12,0,0,0,1,26.91428571,31.1,22.2,2.114285714,16.02428571,19.23,0.0547,0.1099,0.1981571,0.2159667,0.14468095,soily,0,1,0,27.4,32.8,23.3,2.0,17.52857143,128.1,0.0,1.0,0.0,32.80555555555556,23.51111111111111,28.111904762222224,2.510714285625,17.29619047583333,39.33625000000001,0.25,0.65,0.1
126,36,1992.0,51.0,1992-12-16,12,0,0,0,1,26.68571429,32.2,21.7,2.642857143,15.25142857,24.94,-0.022829999999999996,0.066425,0.1923429,0.1941286,0.107516625,soily,0,1,0,26.62857143,31.1,22.2,1.928571429,16.67857143,54.8,0.0,1.0,0.0,32.74444444444444,23.477777777777774,28.037301587777776,2.3446428571249998,17.24,43.76125000000001,0.25,0.65,0.1
127,31,1992.0,52.0,1992-12-23,12,0,0,0,1,25.91428571,29.4,21.7,1.928571429,14.32428571,23.8,-0.010079999999999999,0.06821667,0.0869,0.0733125,0.0545872925,watery,0,0,1,26.91428571,31.1,22.2,2.114285714,16.02428571,19.23,0.0,1.0,0.0,32.71111111111111,23.416666666666668,27.97301587333333,2.2375,17.113571428333334,44.75250000000001,0.25,0.7,0.05
128,30,1993.0,53.0,1993-01-01,1,0,0,0,1,25.89285714,30.0,21.7,1.9142857145,14.922142855,32.85,0.032507339999999996,0.117928334,0.1484295,0.094680584,0.0983864395,soily,0,1,0,26.68571429,32.2,21.7,2.642857143,15.25142857,24.94,0.0,1.0,0.0,32.73888888888889,23.355555555555554,27.91825396888889,2.253571428625,16.905238094999998,45.18250000000001,0.25,0.7,0.05
129,32,1993.0,1.0,1993-01-08,1,0,0,0,1,25.87142857,30.6,21.7,1.9,15.52,41.9,0.02835,0.04366667,0.07865714,0.04645714000000001,0.04928273750000001,watery,0,0,1,25.91428571,29.4,21.7,1.928571429,14.32428571,23.8,0.0,0.0,1.0,32.48888888888889,23.20555555555556,27.79047619111111,2.116071428625,16.631904761666664,45.03250000000001,0.25,0.65,0.1
130,28,1993.0,2.0,1993-01-15,1,0,0,0,1,24.5,28.3,20.6,1.714285714,14.46714286,27.5,0.03006667,0.037849999999999995,0.1318857,0.1092,0.0772505925,soily,0,1,0,25.89285714,30.0,21.7,1.9142857145,14.922142855,32.85,0.0,1.0,0.0,32.36666666666667,23.083333333333332,27.658333333888887,2.0964285715625,16.383988094583334,45.67625000000001,0.2,0.7,0.1
131,33,1993.0,3.0,1993-01-22,1,0,0,0,1,24.85714286,30.0,20.0,2.2,14.49,11.199999999999996,0.08223665999999999,0.11345,0.2260571,0.2200286,0.16044309,soily,0,1,0,25.87142857,30.6,21.7,1.9,15.52,41.9,0.0,0.0,1.0,32.15555555555555,22.933333333333334,27.499603174999997,2.0321428573125,16.234940475416668,46.94875000000001,0.2,0.65,0.15
132,33,1993.0,4.0,1993-01-29,1,0,0,0,1,24.4,28.9,20.0,2.085714286,14.30714286,21.8,0.06613333,0.05705,0.1303667,0.1473833,0.1002333325,soily,0,1,0,24.5,28.3,20.6,1.714285714,14.46714286,27.5,0.0,1.0,0.0,31.938888888888886,22.75,27.303571428888887,2.0178571429375,16.02017857125,44.140000000000015,0.2,0.65,0.15
133,35,1993.0,5.0,1993-02-05,2,0,0,0,1,26.67142857,31.7,19.4,2.085714286,15.45285714,26.3,0.047425,0.022533330000000004,0.09238571,0.09468571,0.06425743750000001,watery,0,0,1,24.85714286,30.0,20.0,2.2,14.49,11.199999999999996,0.0,1.0,0.0,31.783333333333328,22.533333333333335,27.121031746666667,2.0428571429375,15.790416666250001,29.527500000000014,0.2,0.65,0.15
